id,focus,signal,slack,drag,confidence,score,lane
l001,rename risk,35,33,6,25,137,watch
l002,operator cost,35,34,6,55,169,watch
l003,idempotence,35,35,6,85,201,ship
l004,dry-run spread,35,36,18,25,95,hold
l005,rename risk,35,37,18,55,127,watch
l006,operator cost,35,38,18,85,159,watch
l007,idempotence,35,39,34,25,37,hold
l008,dry-run spread,35,40,34,55,69,hold
l009,rename risk,35,41,34,85,101,hold
l010,operator cost,60,42,6,25,205,ship
l011,idempotence,60,43,6,55,237,ship
l012,dry-run spread,60,44,6,85,269,ship
l013,rename risk,60,45,18,25,163,watch
l014,operator cost,60,46,18,55,195,ship
l015,idempotence,60,47,18,85,227,ship
l016,dry-run spread,60,48,34,25,105,hold
l017,rename risk,60,32,34,55,103,hold
l018,operator cost,60,33,34,85,135,watch
l019,idempotence,85,34,6,25,239,ship
l020,dry-run spread,85,35,6,55,271,ship
l021,rename risk,85,36,6,85,303,ship
l022,operator cost,85,37,18,25,197,ship
l023,idempotence,85,38,18,55,229,ship
l024,dry-run spread,85,39,18,85,261,ship
l025,rename risk,85,40,34,25,139,watch
l026,operator cost,85,41,34,55,171,watch
l027,idempotence,85,42,34,85,203,ship
